Starting to train (PyTorch).
Iter 0002600: train nll 0.856, valid error 046.730%, best valid error 036.910%, avg grad norm  32.330, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.879
Iter 0002620: train nll 0.871, valid error 046.730%, best valid error 036.910%, avg grad norm  39.666, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.860
Iter 0002640: train nll 0.842, valid error 048.540%, best valid error 036.910%, avg grad norm  30.948, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.893
Iter 0002660: train nll 0.852, valid error 047.230%, best valid error 036.910%, avg grad norm  30.485, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.837
Iter 0002680: train nll 0.851, valid error 049.350%, best valid error 036.910%, avg grad norm  40.659, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.895
Iter 0002700: train nll 0.838, valid error 043.250%, best valid error 036.910%, avg grad norm  32.268, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.810
Iter 0002720: train nll 0.847, valid error 043.920%, best valid error 036.910%, avg grad norm  34.536, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.800
Iter 0002740: train nll 0.857, valid error 047.770%, best valid error 036.910%, avg grad norm  36.048, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.878
Iter 0002760: train nll 0.840, valid error 048.020%, best valid error 036.910%, avg grad norm  30.659, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.832
Iter 0002780: train nll 0.833, valid error 046.730%, best valid error 036.910%, avg grad norm  32.642, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.802
Iter 0002800: train nll 0.832, valid error 044.660%, best valid error 036.910%, avg grad norm  37.675, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.792
Iter 0002820: train nll 0.857, valid error 047.790%, best valid error 036.910%, avg grad norm  39.201, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.821
Iter 0002840: train nll 0.824, valid error 046.150%, best valid error 036.910%, avg grad norm  32.808, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.843
Iter 0002860: train nll 0.823, valid error 048.100%, best valid error 036.910%, avg grad norm  35.202, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.828
Iter 0002880: train nll 0.837, valid error 041.970%, best valid error 036.910%, avg grad norm  41.245, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.792
Iter 0002900: train nll 0.819, valid error 047.380%, best valid error 036.910%, avg grad norm  30.827, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.821
Iter 0002920: train nll 0.837, valid error 046.670%, best valid error 036.910%, avg grad norm  37.649, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.840
Iter 0002940: train nll 0.817, valid error 044.350%, best valid error 036.910%, avg grad norm  36.610, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.781
Iter 0002960: train nll 0.810, valid error 047.240%, best valid error 036.910%, avg grad norm  33.300, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.812
Iter 0002980: train nll 0.807, valid error 044.470%, best valid error 036.910%, avg grad norm  28.957, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.797
Iter 0003000: train nll 0.802, valid error 043.180%, best valid error 036.910%, avg grad norm  28.825, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.772
Iter 0003020: train nll 0.831, valid error 045.900%, best valid error 036.910%, avg grad norm  37.573, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.810
Iter 0003040: train nll 0.804, valid error 042.380%, best valid error 036.910%, avg grad norm  40.617, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.776
Iter 0003060: train nll 0.795, valid error 061.190%, best valid error 036.910%, avg grad norm  28.438, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 1.064
Iter 0003080: train nll 0.830, valid error 041.930%, best valid error 036.910%, avg grad norm  38.154, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.770
Iter 0003100: train nll 0.790, valid error 040.870%, best valid error 036.910%, avg grad norm  26.168, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.775
Iter 0003120: train nll 0.808, valid error 050.700%, best valid error 036.910%, avg grad norm  34.774, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.833
Iter 0003140: train nll 0.812, valid error 048.480%, best valid error 036.910%, avg grad norm  39.195, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.855
Iter 0003160: train nll 0.801, valid error 053.670%, best valid error 036.910%, avg grad norm  33.908, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.895
Iter 0003180: train nll 0.787, valid error 046.150%, best valid error 036.910%, avg grad norm  26.828, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.766
Iter 0003200: train nll 0.806, valid error 047.270%, best valid error 036.910%, avg grad norm  31.196, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.792
Iter 0003220: train nll 0.805, valid error 046.170%, best valid error 036.910%, avg grad norm  32.141, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.789
Iter 0003240: train nll 0.789, valid error 046.960%, best valid error 036.910%, avg grad norm  29.303, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.766
Iter 0003260: train nll 0.794, valid error 045.850%, best valid error 036.910%, avg grad norm  41.677, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.777
Iter 0003280: train nll 0.800, valid error 055.370%, best valid error 036.910%, avg grad norm  36.864, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.937
Iter 0003300: train nll 0.793, valid error 046.490%, best valid error 036.910%, avg grad norm  32.888, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.764
Iter 0003320: train nll 0.803, valid error 055.280%, best valid error 036.910%, avg grad norm  37.240, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.915
Iter 0003340: train nll 0.775, valid error 043.910%, best valid error 036.910%, avg grad norm  30.224, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.760
Iter 0003360: train nll 0.816, valid error 047.780%, best valid error 036.910%, avg grad norm  40.113, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.773
Iter 0003380: train nll 0.781, valid error 042.600%, best valid error 036.910%, avg grad norm  35.388, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.771
Iter 0003400: train nll 0.787, valid error 045.480%, best valid error 036.910%, avg grad norm  38.484, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.804
Iter 0003420: train nll 0.783, valid error 041.870%, best valid error 036.910%, avg grad norm  37.065, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.738
Iter 0003440: train nll 0.799, valid error 046.430%, best valid error 036.910%, avg grad norm  38.201, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.759
Iter 0003460: train nll 0.781, valid error 046.190%, best valid error 036.910%, avg grad norm  36.763, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.758
Iter 0003480: train nll 0.769, valid error 046.690%, best valid error 036.910%, avg grad norm  35.202, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.765
Iter 0003500: train nll 0.778, valid error 045.230%, best valid error 036.910%, avg grad norm  34.272, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.743
Iter 0003520: train nll 0.799, valid error 047.700%, best valid error 036.910%, avg grad norm  40.224, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.763
Iter 0003540: train nll 0.777, valid error 042.460%, best valid error 036.910%, avg grad norm  36.065, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.757
Iter 0003560: train nll 0.755, valid error 042.630%, best valid error 036.910%, avg grad norm  31.382, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.733
Iter 0003580: train nll 0.763, valid error 047.270%, best valid error 036.910%, avg grad norm  35.471, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.744
Iter 0003600: train nll 0.769, valid error 047.280%, best valid error 036.910%, avg grad norm  31.008, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.756
Iter 0003620: train nll 0.793, valid error 046.870%, best valid error 036.910%, avg grad norm  34.373, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.751
Iter 0003640: train nll 0.780, valid error 044.930%, best valid error 036.910%, avg grad norm  39.654, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.885
Iter 0003660: train nll 0.777, valid error 047.110%, best valid error 036.910%, avg grad norm  43.203, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.735
Iter 0003680: train nll 0.764, valid error 044.120%, best valid error 036.910%, avg grad norm  40.539, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.753
Iter 0003700: train nll 0.773, valid error 047.250%, best valid error 036.910%, avg grad norm  45.760, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.738
Iter 0003720: train nll 0.779, valid error 045.470%, best valid error 036.910%, avg grad norm  39.749, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.726
Iter 0003740: train nll 0.750, valid error 046.110%, best valid error 036.910%, avg grad norm  33.733, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.728
Iter 0003760: train nll 0.757, valid error 046.420%, best valid error 036.910%, avg grad norm  26.284, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.753
Iter 0003780: train nll 0.771, valid error 040.740%, best valid error 036.910%, avg grad norm  35.347, avg grad norm (post clip)   1.000, rho_Whh  1.10, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.734
Iter 0003800: train nll 0.776, valid error 044.060%, best valid error 036.910%, avg grad norm  35.942, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.722
Iter 0003820: train nll 0.765, valid error 053.650%, best valid error 036.910%, avg grad norm  41.405, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.915
Iter 0003840: train nll 0.777, valid error 048.040%, best valid error 036.910%, avg grad norm  45.718, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.767
Iter 0003860: train nll 0.772, valid error 046.380%, best valid error 036.910%, avg grad norm  40.668, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.721
Iter 0003880: train nll 0.763, valid error 047.640%, best valid error 036.910%, avg grad norm  40.918, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.731
Iter 0003900: train nll 0.783, valid error 042.290%, best valid error 036.910%, avg grad norm  34.163, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.714
Iter 0003920: train nll 0.737, valid error 044.260%, best valid error 036.910%, avg grad norm  23.955, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.755
Iter 0003940: train nll 0.790, valid error 043.010%, best valid error 036.910%, avg grad norm  40.902, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.722
Iter 0003960: train nll 0.760, valid error 043.380%, best valid error 036.910%, avg grad norm  37.985, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.717
Iter 0003980: train nll 0.761, valid error 043.400%, best valid error 036.910%, avg grad norm  38.132, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.716
Iter 0004000: train nll 0.751, valid error 045.000%, best valid error 036.910%, avg grad norm  37.566, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.721
Iter 0004020: train nll 0.757, valid error 045.820%, best valid error 036.910%, avg grad norm  31.255, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.843
Iter 0004040: train nll 0.731, valid error 049.250%, best valid error 036.910%, avg grad norm  24.765, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.768
Iter 0004060: train nll 0.736, valid error 058.310%, best valid error 036.910%, avg grad norm  35.539, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 1.047
Iter 0004080: train nll 0.760, valid error 049.230%, best valid error 036.910%, avg grad norm  32.778, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 1.193
Iter 0004100: train nll 0.745, valid error 048.830%, best valid error 036.910%, avg grad norm  33.079, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.737
Iter 0004120: train nll 0.728, valid error 047.240%, best valid error 036.910%, avg grad norm  25.758, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.733
Iter 0004140: train nll 0.773, valid error 046.910%, best valid error 036.910%, avg grad norm  32.073, avg grad norm (post clip)   1.000, rho_Whh  1.09, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.740
Iter 0004160: train nll 0.774, valid error 042.030%, best valid error 036.910%, avg grad norm  44.299, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.717
Iter 0004180: train nll 0.794, valid error 041.590%, best valid error 036.910%, avg grad norm  51.941, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.720
Iter 0004200: train nll 0.740, valid error 042.030%, best valid error 036.910%, avg grad norm  30.726, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.715
Iter 0004220: train nll 0.731, valid error 041.150%, best valid error 036.910%, avg grad norm  27.823, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.717
Iter 0004240: train nll 0.757, valid error 041.990%, best valid error 036.910%, avg grad norm  40.948, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.707
Iter 0004260: train nll 0.764, valid error 044.890%, best valid error 036.910%, avg grad norm  31.112, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.714
Iter 0004280: train nll 0.762, valid error 047.240%, best valid error 036.910%, avg grad norm  27.791, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.726
Iter 0004300: train nll 0.758, valid error 045.610%, best valid error 036.910%, avg grad norm  39.762, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.854
Iter 0004320: train nll 0.732, valid error 046.610%, best valid error 036.910%, avg grad norm  28.079, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.732
Iter 0004340: train nll 0.734, valid error 041.970%, best valid error 036.910%, avg grad norm  25.675, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.703
Iter 0004360: train nll 0.755, valid error 043.540%, best valid error 036.910%, avg grad norm  31.339, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.710
Iter 0004380: train nll 0.741, valid error 041.220%, best valid error 036.910%, avg grad norm  44.544, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.703
Iter 0004400: train nll 0.753, valid error 045.710%, best valid error 036.910%, avg grad norm  39.927, avg grad norm (post clip)   0.999, rho_Whh  1.08, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.714
Iter 0004420: train nll 0.819, valid error 043.040%, best valid error 036.910%, avg grad norm  52.050, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.767
Iter 0004440: train nll 0.751, valid error 040.330%, best valid error 036.910%, avg grad norm  35.179, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.697
Iter 0004460: train nll 0.752, valid error 041.170%, best valid error 036.910%, avg grad norm  45.231, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.698
Iter 0004480: train nll 0.734, valid error 041.930%, best valid error 036.910%, avg grad norm  38.902, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.696
Iter 0004500: train nll 0.728, valid error 045.550%, best valid error 036.910%, avg grad norm  29.216, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.720
Iter 0004520: train nll 0.735, valid error 041.720%, best valid error 036.910%, avg grad norm  23.933, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.700
Iter 0004540: train nll 0.726, valid error 043.610%, best valid error 036.910%, avg grad norm  30.939, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.753
Iter 0004560: train nll 0.710, valid error 059.540%, best valid error 036.910%, avg grad norm  27.451, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 1.233
Iter 0004580: train nll 0.759, valid error 062.730%, best valid error 036.910%, avg grad norm  43.468, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 1.033
Iter 0004600: train nll 0.778, valid error 049.240%, best valid error 036.910%, avg grad norm  62.654, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.752
Iter 0004620: train nll 0.734, valid error 040.970%, best valid error 036.910%, avg grad norm  32.344, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.694
Iter 0004640: train nll 0.757, valid error 040.750%, best valid error 036.910%, avg grad norm  44.483, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.694
Iter 0004660: train nll 0.755, valid error 041.180%, best valid error 036.910%, avg grad norm  41.039, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.707
Iter 0004680: train nll 0.753, valid error 041.160%, best valid error 036.910%, avg grad norm  37.012, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.693
Iter 0004700: train nll 0.814, valid error 045.660%, best valid error 036.910%, avg grad norm  57.233, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.705
Iter 0004720: train nll 0.737, valid error 046.250%, best valid error 036.910%, avg grad norm  27.038, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.739
Iter 0004740: train nll 0.741, valid error 046.080%, best valid error 036.910%, avg grad norm  42.165, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.754
Iter 0004760: train nll 0.741, valid error 040.000%, best valid error 036.910%, avg grad norm  23.852, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.688
Iter 0004780: train nll 0.722, valid error 043.110%, best valid error 036.910%, avg grad norm  27.129, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.699
Iter 0004800: train nll 0.718, valid error 055.360%, best valid error 036.910%, avg grad norm  20.523, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.876
Iter 0004820: train nll 0.735, valid error 046.820%, best valid error 036.910%, avg grad norm  43.091, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.736
Iter 0004840: train nll 0.730, valid error 047.170%, best valid error 036.910%, avg grad norm  42.602, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.740
Iter 0004860: train nll 0.772, valid error 035.330%, best valid error 036.910%, avg grad norm  52.117, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.04, alpha  2.000, steps in the past 0.010, valid nll 0.682
Iter 0004880: train nll 0.705, valid error 037.100%, best valid error 035.330%, avg grad norm  22.119, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.684
Iter 0004900: train nll 0.752, valid error 045.200%, best valid error 035.330%, avg grad norm  32.247, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.712
Iter 0004920: train nll 0.713, valid error 054.350%, best valid error 035.330%, avg grad norm  27.458, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 1.174
Iter 0004940: train nll 0.803, valid error 047.130%, best valid error 035.330%, avg grad norm  57.414, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.749
Iter 0004960: train nll 0.771, valid error 040.940%, best valid error 035.330%, avg grad norm  45.815, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.03, alpha  2.000, steps in the past 0.010, valid nll 0.696
Iter 0004980: train nll 0.731, valid error 041.400%, best valid error 035.330%, avg grad norm  33.725, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.684
Iter 0005000: train nll 0.746, valid error 047.270%, best valid error 035.330%, avg grad norm  46.960, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.774
Iter 0005020: train nll 0.698, valid error 056.740%, best valid error 035.330%, avg grad norm  25.375, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.956
Iter 0005040: train nll 0.721, valid error 045.890%, best valid error 035.330%, avg grad norm  32.714, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.747
Iter 0005060: train nll 0.728, valid error 046.530%, best valid error 035.330%, avg grad norm  39.846, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.714
Iter 0005080: train nll 0.701, valid error 043.050%, best valid error 035.330%, avg grad norm  18.193, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.01, alpha  2.000, steps in the past 0.010, valid nll 0.697
Iter 0005100: train nll 0.724, valid error 043.700%, best valid error 035.330%, avg grad norm  33.613, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.738
Iter 0005120: train nll 0.728, valid error 030.320%, best valid error 035.330%, avg grad norm  41.214, avg grad norm (post clip)   1.000, rho_Whh  1.07, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.664
Iter 0005140: train nll 0.713, valid error 049.560%, best valid error 030.320%, avg grad norm  41.213, avg grad norm (post clip)   1.000, rho_Whh  1.08, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.751
Iter 0005160: train nll 0.769, valid error 047.940%, best valid error 030.320%, avg grad norm  46.796, avg grad norm (post clip)   1.000, rho_Whh  1.06, Omega  0.02, alpha  2.000, steps in the past 0.010, valid nll 0.742
